DT_REFER;CD_CVM;CD_CONTA;VL_CONTA_PENULTIMO;VL_CONTA
2021-09-30;2453;7.03;12794210000.0;15674005000.0
2021-09-30;2453;7.04.01;-733538000.0;-763482000.0
2021-09-30;2453;7.05;12060672000.0;14910523000.0
2021-09-30;2453;7.06;2632213000.0;2081440000.0
2021-09-30;2453;7.07;14692885000.0;16991963000.0
2021-09-30;2453;7.08;14692885000.0;16991963000.0
2021-09-30;20257;1.01;2360161000.0;2520585000.0
2021-09-30;20257;1.01.01;896031000.0;967879000.0
2021-09-30;20257;1.01.02;0.0;0.0
2021-09-30;20257;1.01.03;190378000.0;209418000.0
2021-09-30;20257;1.01.04;0.0;0.0
2021-09-30;20257;1.02.01;8629485000.0;10111122000.0
2021-09-30;20257;1.02.02;2952525000.0;3290931000.0
2021-09-30;20257;1.02.03;73676000.0;87509000.0
2021-09-30;20257;1.02.04;89572000.0;94841000.0
2021-09-30;20257;2.01;841643000.0;1238042000.0
2021-09-30;20257;2.01.02;85086000.0;114616000.0
2021-09-30;20257;2.01.03;55157000.0;54965000.0
2021-09-30;20257;2.01.04;449739000.0;943281000.0
2021-09-30;20257;2.01.05;251661000.0;125180000.0
2021-09-30;20257;2.02.01;5803047000.0;6057821000.0
2021-09-30;20257;2.02.02;101503000.0;85738000.0
2021-09-30;20257;2.02.03;1288527000.0;1739125000.0
2021-09-30;20257;2.02.04;44795000.0;58433000.0
2021-09-30;20257;2.03.01;3042035000.0;3042035000.0
2021-09-30;20257;2.03.02;598736000.0;598736000.0
2021-09-30;20257;2.03.04;2400431000.0;1944396000.0
2021-09-30;20257;3.01;943977000.0;942321000.0
2021-09-30;20257;3.02;-253750000.0;-195024000.0
2021-09-30;20257;3.03;690227000.0;747297000.0
2021-09-30;20257;3.04;196093000.0;108915000.0
2021-09-30;20257;3.05;886320000.0;856212000.0
2021-09-30;20257;3.06;-119288000.0;-230358000.0
2021-09-30;20257;3.07;767032000.0;625854000.0
2021-09-30;20257;3.08;-109664000.0;-88965000.0
2021-09-30;20257;3.09;657368000.0;536889000.0
2021-09-30;20257;3.11;657368000.0;536889000.0
2021-09-30;20257;5.01;4990377000.0;6025904000.0
2021-09-30;20257;5.03;4990377000.0;6025904000.0
2021-09-30;20257;5.07;5910842000.0;6925829000.0
2021-09-30;20257;6.01;319620000.0;1000835000.0
2021-09-30;20257;6.02;1437529000.0;-65831000.0
2021-09-30;20257;6.03;-49824000.0;-863156000.0
2021-09-30;20257;6.05;1707325000.0;71848000.0
2021-09-30;20257;7.01;2615777000.0;2979785000.0
2021-09-30;20257;7.02;-727685000.0;-491744000.0
2021-09-30;20257;7.03;1888092000.0;2488041000.0
2021-09-30;20257;7.04.01;-12102000.0;-16513000.0
2021-09-30;20257;7.05;1875990000.0;2471528000.0
2021-09-30;20257;7.06;584797000.0;654046000.0
2021-09-30;20257;7.07;2460787000.0;3125574000.0
2021-09-30;20257;7.08;2460787000.0;3125574000.0
2022-03-31;2453;1.01;12949150000.0;12533758000.0
2022-03-31;2453;1.01.01;825208000.0;1409372000.0
2022-03-31;2453;1.01.02;1724088000.0;975334000.0
2022-03-31;2453;1.01.03;4765072000.0;5026978000.0
2022-03-31;2453;1.01.04;0.0;0.0
2022-03-31;2453;1.02.01;18618146000.0;17727917000.0
2022-03-31;2453;1.02.02;5105926000.0;5404409000.0
2022-03-31;2453;1.02.03;2419269000.0;2389491000.0
2022-03-31;2453;1.02.04;12953317000.0;13011817000.0
2022-03-31;2453;2.01;10687593000.0;9652870000.0
2022-03-31;2453;2.01.02;2683343000.0;2242655000.0
2022-03-31;2453;2.01.03;718098000.0;651320000.0
2022-03-31;2453;2.01.04;1465133000.0;1121332000.0
2022-03-31;2453;2.01.05;5595830000.0;5430533000.0
2022-03-31;2453;2.02.01;9898830000.0;8728364000.0
2022-03-31;2453;2.02.02;9146393000.0;9133986000.0
2022-03-31;2453;2.02.03;962255000.0;941956000.0
2022-03-31;2453;2.02.04;1888972000.0;1937588000.0
2022-03-31;2453;2.03.01;8466810000.0;8466810000.0
2022-03-31;2453;2.03.02;2249721000.0;2249721000.0
2022-03-31;2453;2.03.04;10948094000.0;10948094000.0
2022-03-31;2453;3.01;7110741000.0;7847448000.0
2022-03-31;2453;3.02;-5327917000.0;-5879237000.0
2022-03-31;2453;3.03;1782824000.0;1968211000.0
2022-03-31;2453;3.04;-175926000.0;-335307000.0
2022-03-31;2453;3.05;1606898000.0;1632904000.0
2022-03-31;2453;3.06;-1265220000.0;314163000.0
2022-03-31;2453;3.07;341678000.0;1947067000.0
2022-03-31;2453;3.08;80673000.0;-491496000.0
2022-03-31;2453;3.09;422351000.0;1455571000.0
2022-03-31;2453;3.11;422351000.0;1455571000.0
2022-03-31;2453;5.01;17477348000.0;19461765000.0
2022-03-31;2453;5.03;17477348000.0;19461765000.0
2022-03-31;2453;5.07;17899827000.0;20672628000.0
2022-03-31;2453;6.01;765034000.0;976972000.0
2022-03-31;2453;6.02;2276369000.0;455594000.0
2022-03-31;2453;6.03;-1389389000.0;-848402000.0
2022-03-31;2453;6.05;1652014000.0;584164000.0
2022-03-31;2453;7.01;10231025000.0;11364212000.0
2022-03-31;2453;7.02;-5373129000.0;-6065675000.0
2022-03-31;2453;7.03;4857896000.0;5298537000.0
2022-03-31;2453;7.04.01;-238431000.0;-283909000.0
2022-03-31;2453;7.05;4619465000.0;5014628000.0
2022-03-31;2453;7.06;273102000.0;1293453000.0
2022-03-31;2453;7.07;4892567000.0;6308081000.0
2022-03-31;2453;7.08;4892567000.0;6308081000.0
2022-03-31;20257;1.01;2135183000.0;3326999000.0
2022-03-31;20257;1.01.01;384824000.0;1453195000.0
2022-03-31;20257;1.01.02;0.0;0.0
2022-03-31;20257;1.01.03;212069000.0;208990000.0
2022-03-31;20257;1.01.04;0.0;0.0
2022-03-31;20257;1.02.01;10138624000.0;10308739000.0
2022-03-31;20257;1.02.02;3436678000.0;3567561000.0
2022-03-31;20257;1.02.03;86349000.0;92114000.0
2022-03-31;20257;1.02.04;98801000.0;98836000.0
2022-03-31;20257;2.01;1417130000.0;1432996000.0
2022-03-31;20257;2.01.02;131622000.0;89227000.0
2022-03-31;20257;2.01.03;58894000.0;53363000.0
2022-03-31;20257;2.01.04;958046000.0;1041269000.0
2022-03-31;20257;2.01.05;268568000.0;249137000.0
2022-03-31;20257;2.02.01;5846840000.0;6648365000.0
2022-03-31;20257;2.02.02;86366000.0;95591000.0
2022-03-31;20257;2.02.03;1810960000.0;1921595000.0
2022-03-31;20257;2.02.04;49583000.0;50899000.0
2022-03-31;20257;2.03.01;3042035000.0;3042035000.0
2022-03-31;20257;2.03.02;598736000.0;598736000.0
2022-03-31;20257;2.03.04;3021522000.0;3021522000.0
2022-03-31;20257;3.01;908449000.0;795647000.0
2022-03-31;20257;3.02;-197049000.0;-69712000.0
2022-03-31;20257;3.03;711400000.0;725935000.0
2022-03-31;20257;3.04;162644000.0;169356000.0
2022-03-31;20257;3.05;874044000.0;895291000.0
2022-03-31;20257;3.06;-183098000.0;-228179000.0
2022-03-31;20257;3.07;690946000.0;667112000.0
2022-03-31;20257;3.08;-135094000.0;-107189000.0
2022-03-31;20257;3.09;555852000.0;559923000.0
2022-03-31;20257;3.11;555852000.0;559923000.0
2022-03-31;20257;5.01;6025904000.0;6684756000.0
2022-03-31;20257;5.03;6025904000.0;6684756000.0
2022-03-31;20257;5.07;6598211000.0;7244803000.0
2022-03-31;20257;6.01;163252000.0;385352000.0
2022-03-31;20257;6.02;-24113000.0;-46943000.0
2022-03-31;20257;6.03;-13331000.0;729962000.0
2022-03-31;20257;6.05;125808000.0;1068371000.0
2022-03-31;20257;7.01;977583000.0;861082000.0
2022-03-31;20257;7.02;-191615000.0;-54297000.0
2022-03-31;20257;7.03;785968000.0;806785000.0
2022-03-31;20257;7.04.01;-4687000.0;-6856000.0
2022-03-31;20257;7.05;781281000.0;799929000.0
2022-03-31;20257;7.06;209662000.0;233705000.0
2022-03-31;20257;7.07;990943000.0;1033634000.0
2022-03-31;20257;7.08;990943000.0;1033634000.0
2022-06-30;2453;1.01;12949150000.0;13950706000.0
2022-06-30;2453;1.01.01;825208000.0;1867781000.0
2022-06-30;2453;1.01.02;1724088000.0;1773720000.0
2022-06-30;2453;1.01.03;4765072000.0;4600214000.0
2022-06-30;2453;1.01.04;37459000.0;32133000.0
2022-06-30;2453;1.02.01;18618146000.0;18307925000.0
2022-06-30;2453;1.02.02;5105926000.0;5404996000.0
2022-06-30;2453;1.02.03;2419269000.0;2372711000.0
2022-06-30;2453;1.02.04;12953317000.0;13185048000.0
2022-06-30;2453;2.01;10687593000.0;11192265000.0
2022-06-30;2453;2.01.02;2683343000.0;2385580000.0
2022-06-30;2453;2.01.03;718098000.0;635355000.0
2022-06-30;2453;2.01.04;1465133000.0;1003209000.0
2022-06-30;2453;2.01.05;5595830000.0;6904150000.0
2022-06-30;2453;2.02.01;9898830000.0;10181636000.0
2022-06-30;2453;2.02.02;9146393000.0;7282435000.0
2022-06-30;2453;2.02.03;962255000.0;839713000.0
2022-06-30;2453;2.02.04;1888972000.0;3356954000.0
2022-06-30;2453;2.03.01;8466810000.0;11006853000.0
2022-06-30;2453;2.03.02;2249721000.0;2249721000.0
2022-06-30;2453;2.03.04;10948094000.0;8408051000.0
2022-06-30;2453;3.01;7353982000.0;8213380000.0
2022-06-30;2453;3.02;-5897187000.0;-7789561000.0
2022-06-30;2453;3.03;1456795000.0;423819000.0
2022-06-30;2453;3.04;891662000.0;-358145000.0
2022-06-30;2453;3.05;2348457000.0;65674000.0
2022-06-30;2453;3.06;478528000.0;-870949000.0
2022-06-30;2453;3.07;2826985000.0;-805275000.0
2022-06-30;2453;3.08;-880346000.0;855151000.0
2022-06-30;2453;3.09;1946639000.0;49876000.0
2022-06-30;2453;3.11;1946639000.0;49876000.0
2022-06-30;2453;5.01;17472666000.0;19461765000.0
2022-06-30;2453;5.03;17472666000.0;19461765000.0
2022-06-30;2453;5.07;19841104000.0;20363513000.0
2022-06-30;2453;6.01;2923033000.0;3004155000.0
2022-06-30;2453;6.02;326265000.0;-1003470000.0
2022-06-30;2453;6.03;-2268099000.0;-958112000.0
2022-06-30;2453;6.05;981199000.0;1042573000.0
2022-06-30;2453;7.01;21060140000.0;23547818000.0
2022-06-30;2453;7.02;-10394937000.0;-14134384000.0
2022-06-30;2453;7.03;10665203000.0;9413434000.0
2022-06-30;2453;7.04.01;-480164000.0;-571929000.0
2022-06-30;2453;7.05;10185039000.0;8841505000.0
2022-06-30;2453;7.06;1777695000.0;1596217000.0
2022-06-30;2453;7.07;11962734000.0;10437722000.0
2022-06-30;2453;7.08;11962734000.0;10437722000.0
2022-06-30;20257;1.01;2135183000.0;3953127000.0
2022-06-30;20257;1.01.01;384824000.0;1843025000.0
2022-06-30;20257;1.01.02;0.0;0.0
2022-06-30;20257;1.01.03;212069000.0;227337000.0
2022-06-30;20257;1.01.04;0.0;0.0
2022-06-30;20257;1.02.01;10138624000.0;10408456000.0
2022-06-30;20257;1.02.02;3436678000.0;3669862000.0
2022-06-30;20257;1.02.03;86349000.0;97352000.0
2022-06-30;20257;1.02.04;98801000.0;101318000.0
2022-06-30;20257;2.01;1417130000.0;1279304000.0
2022-06-30;20257;2.01.02;131622000.0;97945000.0
2022-06-30;20257;2.01.03;58894000.0;35654000.0
2022-06-30;20257;2.01.04;958046000.0;1031222000.0
2022-06-30;20257;2.01.05;268568000.0;114483000.0
2022-06-30;20257;2.02.01;5846840000.0;7605490000.0
2022-06-30;20257;2.02.02;86366000.0;99642000.0
2022-06-30;20257;2.02.03;1810960000.0;2025435000.0
2022-06-30;20257;2.02.04;49583000.0;66082000.0
2022-06-30;20257;2.03.01;3042035000.0;3042035000.0
2022-06-30;20257;2.03.02;598736000.0;598736000.0
2022-06-30;20257;2.03.04;3021522000.0;2368240000.0
2022-06-30;20257;3.01;904321000.0;847721000.0
2022-06-30;20257;3.02;-131497000.0;-93797000.0
2022-06-30;20257;3.03;772824000.0;753924000.0
2022-06-30;20257;3.04;242225000.0;171208000.0
2022-06-30;20257;3.05;1015049000.0;925132000.0
2022-06-30;20257;3.06;-173138000.0;-260577000.0
2022-06-30;20257;3.07;841911000.0;664555000.0
2022-06-30;20257;3.08;-144016000.0;-100533000.0
2022-06-30;20257;3.09;697895000.0;564022000.0
2022-06-30;20257;3.11;697895000.0;564022000.0
2022-06-30;20257;5.01;6025904000.0;6684756000.0
2022-06-30;20257;5.03;6025904000.0;6684756000.0
2022-06-30;20257;5.07;6378766000.0;7154162000.0
2022-06-30;20257;6.01;658938000.0;1015706000.0
2022-06-30;20257;6.02;-32878000.0;-102859000.0
2022-06-30;20257;6.03;-802550000.0;545354000.0
2022-06-30;20257;6.05;-176490000.0;1458201000.0
2022-06-30;20257;7.01;1949424000.0;1775607000.0
2022-06-30;20257;7.02;-311711000.0;-146284000.0
2022-06-30;20257;7.03;1637713000.0;1629323000.0
2022-06-30;20257;7.04.01;-10495000.0;-13946000.0
2022-06-30;20257;7.05;1627218000.0;1615377000.0
2022-06-30;20257;7.06;496972000.0;506691000.0
2022-06-30;20257;7.07;2124190000.0;2122068000.0
2022-06-30;20257;7.08;2124190000.0;2122068000.0
2022-09-30;2453;1.01;12949150000.0;14706124000.0
2022-09-30;2453;1.01.01;825208000.0;1990712000.0
2022-09-30;2453;1.01.02;1724088000.0;2778971000.0
2022-09-30;2453;1.01.03;4765072000.0;4712821000.0
2022-09-30;2453;1.01.04;0.0;0.0
2022-09-30;2453;1.02.01;18618146000.0;18505890000.0
2022-09-30;2453;1.02.02;5105926000.0;5373517000.0
2022-09-30;2453;1.02.03;2419269000.0;2404840000.0
2022-09-30;2453;1.02.04;12953317000.0;13523670000.0
2022-09-30;2453;2.01;10687593000.0;11571685000.0
2022-09-30;2453;2.01.02;2683343000.0;2740736000.0
2022-09-30;2453;2.01.03;718098000.0;690964000.0
2022-09-30;2453;2.01.04;1465133000.0;1188699000.0
2022-09-30;2453;2.01.05;5595830000.0;6690540000.0
2022-09-30;2453;2.02.01;9898830000.0;10180253000.0
2022-09-30;2453;2.02.02;9146393000.0;8861180000.0
2022-09-30;2453;2.02.03;962255000.0;809625000.0
2022-09-30;2453;2.02.04;1888972000.0;2012091000.0
2022-09-30;2453;2.03.01;8466810000.0;11006853000.0
2022-09-30;2453;2.03.02;2249721000.0;2249721000.0
2022-09-30;2453;2.03.04;10948094000.0;8408051000.0
2022-09-30;2453;3.01;9524667000.0;9223311000.0
2022-09-30;2453;3.02;-7856864000.0;-7577948000.0
2022-09-30;2453;3.03;1667803000.0;1645363000.0
2022-09-30;2453;3.04;-41126000.0;-143678000.0
2022-09-30;2453;3.05;1626677000.0;1501685000.0
2022-09-30;2453;3.06;-1155490000.0;-109461000.0
2022-09-30;2453;3.07;471187000.0;1392224000.0
2022-09-30;2453;3.08;-49710000.0;-209871000.0
2022-09-30;2453;3.09;421477000.0;1182353000.0
2022-09-30;2453;3.11;421477000.0;1182353000.0
2022-09-30;2453;5.01;17477348000.0;19461765000.0
2022-09-30;2453;5.03;17477348000.0;19461765000.0
2022-09-30;2453;5.07;20267355000.0;21073852000.0
2022-09-30;2453;6.01;3060135000.0;5570916000.0
2022-09-30;2453;6.02;1125486000.0;-3169131000.0
2022-09-30;2453;6.03;-5038234000.0;-1236281000.0
2022-09-30;2453;6.05;-852613000.0;1165504000.0
2022-09-30;2453;7.01;34147508000.0;34961994000.0
2022-09-30;2453;7.02;-18473503000.0;-20611949000.0
2022-09-30;2453;7.03;15674005000.0;14350045000.0
2022-09-30;2453;7.04.01;-763482000.0;-869536000.0
2022-09-30;2453;7.05;14910523000.0;13480509000.0
2022-09-30;2453;7.06;2081440000.0;1881972000.0
2022-09-30;2453;7.07;16991963000.0;15362481000.0
2022-09-30;2453;7.08;16991963000.0;15362481000.0
2022-09-30;20257;1.01;2135183000.0;3620492000.0
2022-09-30;20257;1.01.01;384824000.0;1564460000.0
2022-09-30;20257;1.01.02;0.0;0.0
2022-09-30;20257;1.01.03;212069000.0;234180000.0
2022-09-30;20257;1.01.04;0.0;0.0
2022-09-30;20257;1.02.01;10138624000.0;10302699000.0
2022-09-30;20257;1.02.02;3436678000.0;3689419000.0
2022-09-30;20257;1.02.03;86349000.0;129781000.0
2022-09-30;20257;1.02.04;98801000.0;109700000.0
2022-09-30;20257;2.01;1417130000.0;975305000.0
2022-09-30;20257;2.01.02;131622000.0;86758000.0
2022-09-30;20257;2.01.03;58894000.0;40660000.0
2022-09-30;20257;2.01.04;958046000.0;711358000.0
2022-09-30;20257;2.01.05;268568000.0;136529000.0
2022-09-30;20257;2.02.01;5846840000.0;7762053000.0
2022-09-30;20257;2.02.02;86366000.0;87884000.0
2022-09-30;20257;2.02.03;1810960000.0;2016958000.0
2022-09-30;20257;2.02.04;49583000.0;58961000.0
2022-09-30;20257;2.03.01;3042035000.0;3042035000.0
2022-09-30;20257;2.03.02;598736000.0;598736000.0
2022-09-30;20257;2.03.04;3021522000.0;2368240000.0
2022-09-30;20257;3.01;942321000.0;463793000.0
2022-09-30;20257;3.02;-195024000.0;-137843000.0
2022-09-30;20257;3.03;747297000.0;325950000.0
2022-09-30;20257;3.04;108915000.0;70849000.0
2022-09-30;20257;3.05;856212000.0;396799000.0
2022-09-30;20257;3.06;-230358000.0;-85759000.0
2022-09-30;20257;3.07;625854000.0;311040000.0
2022-09-30;20257;3.08;-88965000.0;-8586000.0
2022-09-30;20257;3.09;536889000.0;302454000.0
2022-09-30;20257;3.11;536889000.0;302454000.0
2022-09-30;20257;5.01;6025904000.0;6684756000.0
2022-09-30;20257;5.03;6025904000.0;6684756000.0
2022-09-30;20257;5.07;6925829000.0;6950930000.0
2022-09-30;20257;6.01;1000835000.0;1451457000.0
2022-09-30;20257;6.02;-65831000.0;-165082000.0
2022-09-30;20257;6.03;-863156000.0;-106739000.0
2022-09-30;20257;6.05;71848000.0;1179636000.0
2022-09-30;20257;7.01;2979785000.0;2286001000.0
2022-09-30;20257;7.02;-491744000.0;-268221000.0
2022-09-30;20257;7.03;2488041000.0;2017780000.0
2022-09-30;20257;7.04.01;-16513000.0;-19727000.0
2022-09-30;20257;7.05;2471528000.0;1998053000.0
2022-09-30;20257;7.06;654046000.0;679514000.0
2022-09-30;20257;7.07;3125574000.0;2677567000.0
2022-09-30;20257;7.08;3125574000.0;2677567000.0
2023-03-31;2453;1.01;13465203000.0;13138051000.0
2023-03-31;2453;1.01.01;1440661000.0;1600178000.0
2023-03-31;2453;1.01.02;1744546000.0;1356927000.0
2023-03-31;2453;1.01.03;4915339000.0;5068950000.0
2023-03-31;2453;1.01.04;0.0;0.0
2023-03-31;2453;1.02.01;18068706000.0;18771359000.0
2023-03-31;2453;1.02.02;5105724000.0;5123692000.0
2023-03-31;2453;1.02.03;2409351000.0;2408039000.0
2023-03-31;2453;1.02.04;14621853000.0;14644219000.0
2023-03-31;2453;2.01;11205178000.0;11021804000.0
2023-03-31;2453;2.01.02;2832049000.0;2447668000.0
2023-03-31;2453;2.01.03;1124620000.0;1162451000.0
2023-03-31;2453;2.01.04;955497000.0;1091484000.0
2023-03-31;2453;2.01.05;6032997000.0;6088199000.0
2023-03-31;2453;2.02.01;9624001000.0;9187833000.0
2023-03-31;2453;2.02.02;8097136000.0;8102735000.0
2023-03-31;2453;2.02.03;932235000.0;915565000.0
2023-03-31;2453;2.02.04;2029021000.0;2059993000.0
2023-03-31;2453;2.03.01;11006853000.0;11006853000.0
2023-03-31;2453;2.03.02;2249721000.0;2249721000.0
2023-03-31;2453;2.03.04;10394823000.0;10394823000.0
2023-03-31;2453;3.01;7847448000.0;8646937000.0
2023-03-31;2453;3.02;-5951207000.0;-6562108000.0
2023-03-31;2453;3.03;1896241000.0;2084829000.0
2023-03-31;2453;3.04;-263337000.0;-225524000.0
2023-03-31;2453;3.05;1632904000.0;1859305000.0
2023-03-31;2453;3.06;314163000.0;-105914000.0
2023-03-31;2453;3.07;1947067000.0;1753391000.0
2023-03-31;2453;3.08;-491496000.0;-355185000.0
2023-03-31;2453;3.09;1455571000.0;1398206000.0
2023-03-31;2453;3.11;1455571000.0;1398206000.0
2023-03-31;2453;5.01;19461765000.0;21783266000.0
2023-03-31;2453;5.03;19461765000.0;21783266000.0
2023-03-31;2453;5.07;20673895000.0;22797430000.0
2023-03-31;2453;6.01;976972000.0;957169000.0
2023-03-31;2453;6.02;455594000.0;-353384000.0
2023-03-31;2453;6.03;-848402000.0;-444268000.0
2023-03-31;2453;6.05;584164000.0;159517000.0
2023-03-31;2453;7.01;11232617000.0;11455175000.0
2023-03-31;2453;7.02;-6065675000.0;-6690951000.0
2023-03-31;2453;7.03;5166942000.0;4764224000.0
2023-03-31;2453;7.04.01;-283909000.0;-302666000.0
2023-03-31;2453;7.05;4883033000.0;4461558000.0
2023-03-31;2453;7.06;1425048000.0;683255000.0
2023-03-31;2453;7.07;6308081000.0;5144813000.0
2023-03-31;2453;7.08;6308081000.0;5144813000.0
2023-03-31;20257;1.01;3089668000.0;3196076000.0
2023-03-31;20257;1.01.01;1083174000.0;1039721000.0
2023-03-31;20257;1.01.02;0.0;0.0
2023-03-31;20257;1.01.03;202942000.0;242392000.0
2023-03-31;20257;1.01.04;0.0;0.0
2023-03-31;20257;1.02.01;10267452000.0;11133544000.0
2023-03-31;20257;1.02.02;3611309000.0;3749486000.0
2023-03-31;20257;1.02.03;203712000.0;216765000.0
2023-03-31;20257;1.02.04;136940000.0;140628000.0
2023-03-31;20257;2.01;1021517000.0;1132149000.0
2023-03-31;20257;2.01.02;133728000.0;105310000.0
2023-03-31;20257;2.01.03;38967000.0;41973000.0
2023-03-31;20257;2.01.04;637921000.0;808450000.0
2023-03-31;20257;2.01.05;210901000.0;176416000.0
2023-03-31;20257;2.02.01;7518267000.0;8544262000.0
2023-03-31;20257;2.02.02;87437000.0;100426000.0
2023-03-31;20257;2.02.03;2051922000.0;2105328000.0
2023-03-31;20257;2.02.04;59462000.0;63179000.0
2023-03-31;20257;2.03.01;3042035000.0;3042035000.0
2023-03-31;20257;2.03.02;598736000.0;598736000.0
2023-03-31;20257;2.03.04;2919295000.0;2459295000.0
2023-03-31;20257;3.01;795647000.0;692915000.0
2023-03-31;20257;3.02;-69712000.0;-106446000.0
2023-03-31;20257;3.03;725935000.0;586469000.0
2023-03-31;20257;3.04;169356000.0;143154000.0
2023-03-31;20257;3.05;895291000.0;729623000.0
2023-03-31;20257;3.06;-228179000.0;-281703000.0
2023-03-31;20257;3.07;667112000.0;447920000.0
2023-03-31;20257;3.08;-107189000.0;-61148000.0
2023-03-31;20257;3.09;559923000.0;386772000.0
2023-03-31;20257;3.11;559923000.0;386772000.0
2023-03-31;20257;5.01;6684756000.0;6570476000.0
2023-03-31;20257;5.03;6684756000.0;6570476000.0
2023-03-31;20257;5.07;7244803000.0;6491155000.0
2023-03-31;20257;6.01;385352000.0;-455701000.0
2023-03-31;20257;6.02;-46943000.0;-21736000.0
2023-03-31;20257;6.03;729962000.0;433984000.0
2023-03-31;20257;6.05;1068371000.0;-43453000.0
2023-03-31;20257;7.01;861082000.0;758683000.0
2023-03-31;20257;7.02;-54297000.0;-91172000.0
2023-03-31;20257;7.03;806785000.0;667511000.0
2023-03-31;20257;7.04.01;-6856000.0;-5236000.0
2023-03-31;20257;7.05;799929000.0;662275000.0
2023-03-31;20257;7.06;233705000.0;221189000.0
2023-03-31;20257;7.07;1033634000.0;883464000.0
2023-03-31;20257;7.08;1033634000.0;883464000.0
2023-06-30;2453;1.01;13465203000.0;13540429000.0
2023-06-30;2453;1.01.01;1440661000.0;2182819000.0
2023-06-30;2453;1.01.02;1744546000.0;1542983000.0
2023-06-30;2453;1.01.03;4915339000.0;4762847000.0
2023-06-30;2453;1.01.04;0.0;0.0
2023-06-30;2453;1.02.01;18068706000.0;18952681000.0
2023-06-30;2453;1.02.02;5105724000.0;4821254000.0
2023-06-30;2453;1.02.03;2409351000.0;2608064000.0
2023-06-30;2453;1.02.04;14621853000.0;14620636000.0
2023-06-30;2453;2.01;11205178000.0;10127642000.0
2023-06-30;2453;2.01.02;2832049000.0;2492971000.0
2023-06-30;2453;2.01.03;1124620000.0;996037000.0
2023-06-30;2453;2.01.04;955497000.0;951750000.0
2023-06-30;2453;2.01.05;6032997000.0;5453666000.0
2023-06-30;2453;2.02.01;9624001000.0;10879296000.0
2023-06-30;2453;2.02.02;8097136000.0;6834859000.0
2023-06-30;2453;2.02.03;932235000.0;975392000.0
2023-06-30;2453;2.02.04;2029021000.0;2111240000.0
2023-06-30;2453;2.03.01;11006853000.0;11006853000.0
2023-06-30;2453;2.03.02;2249721000.0;2249721000.0
2023-06-30;2453;2.03.04;10394823000.0;10394823000.0
2023-06-30;2453;3.01;8213380000.0;8819517000.0
2023-06-30;2453;3.02;-7857647000.0;-6800144000.0
2023-06-30;2453;3.03;355733000.0;2019373000.0
2023-06-30;2453;3.04;-290059000.0;-443702000.0
2023-06-30;2453;3.05;65674000.0;1575671000.0
2023-06-30;2453;3.06;-870949000.0;39810000.0
2023-06-30;2453;3.07;-805275000.0;1615481000.0
2023-06-30;2453;3.08;855151000.0;-370099000.0
2023-06-30;2453;3.09;49876000.0;1245382000.0
2023-06-30;2453;3.11;49876000.0;1245382000.0
2023-06-30;2453;5.01;19461765000.0;21783266000.0
2023-06-30;2453;5.03;19461765000.0;21783266000.0
2023-06-30;2453;5.07;20368383000.0;23614635000.0
2023-06-30;2453;6.01;3004155000.0;2735789000.0
2023-06-30;2453;6.02;-1003470000.0;-2470396000.0
2023-06-30;2453;6.03;-958112000.0;476765000.0
2023-06-30;2453;6.05;1042573000.0;742158000.0
2023-06-30;2453;7.01;23254955000.0;23585565000.0
2023-06-30;2453;7.02;-14134384000.0;-13849260000.0
2023-06-30;2453;7.03;9120571000.0;9736305000.0
2023-06-30;2453;7.04.01;-571929000.0;-605929000.0
2023-06-30;2453;7.05;8548642000.0;9130376000.0
2023-06-30;2453;7.06;1778840000.0;1414869000.0
2023-06-30;2453;7.07;10327482000.0;10545245000.0
2023-06-30;2453;7.08;10327482000.0;10545245000.0
2023-06-30;20257;1.01;3089668000.0;3598345000.0
2023-06-30;20257;1.01.01;1083174000.0;1323640000.0
2023-06-30;20257;1.01.02;0.0;0.0
2023-06-30;20257;1.01.03;202942000.0;334517000.0
2023-06-30;20257;1.01.04;0.0;0.0
2023-06-30;20257;1.02.01;10267452000.0;11218457000.0
2023-06-30;20257;1.02.02;3611309000.0;3625968000.0
2023-06-30;20257;1.02.03;203712000.0;223699000.0
2023-06-30;20257;1.02.04;136940000.0;145871000.0
2023-06-30;20257;2.01;1021517000.0;1189144000.0
2023-06-30;20257;2.01.02;133728000.0;127853000.0
2023-06-30;20257;2.01.03;38967000.0;45375000.0
2023-06-30;20257;2.01.04;637921000.0;816981000.0
2023-06-30;20257;2.01.05;210901000.0;198935000.0
2023-06-30;20257;2.02.01;7518267000.0;8609145000.0
2023-06-30;20257;2.02.02;87437000.0;171967000.0
2023-06-30;20257;2.02.03;2051922000.0;2087838000.0
2023-06-30;20257;2.02.04;59462000.0;64945000.0
2023-06-30;20257;2.03.01;3042035000.0;3042035000.0
2023-06-30;20257;2.03.02;598736000.0;598736000.0
2023-06-30;20257;2.03.04;2919295000.0;2459295000.0
2023-06-30;20257;3.01;847721000.0;678504000.0
2023-06-30;20257;3.02;-93797000.0;-240191000.0
2023-06-30;20257;3.03;753924000.0;438313000.0
2023-06-30;20257;3.04;171208000.0;32407000.0
2023-06-30;20257;3.05;925132000.0;470720000.0
2023-06-30;20257;3.06;-260577000.0;-243267000.0
2023-06-30;20257;3.07;664555000.0;227453000.0
2023-06-30;20257;3.08;-100533000.0;-7127000.0
